Grievous Gladiator's Silk Robe,102912
Grievous Gladiator's Silk Robe,100335
Grievous Gladiator's Silk Robe,103227
Grievous Gladiator's Silk Robe,100334
Grievous Gladiator's Silk Treads,100212
Grievous Gladiator's Silk Trousers,100592
Grievous Gladiator's Silk Trousers,100333
Grievous Gladiator's Silk Trousers,100332
Grievous Gladiator's Silk Trousers,102845
Grievous Gladiator's Silk Trousers,103226
Grievous Gladiator's Slicer,100498
Grievous Gladiator's Slicer,103313
Grievous Gladiator's Slicer,100548
Grievous Gladiator's Slicer,100499
Grievous Gladiator's Slicer,102802
Grievous Gladiator's Spellblade,103168
Grievous Gladiator's Spellblade,100228
Grievous Gladiator's Spellblade,100227
Grievous Gladiator's Spellblade,102791
Grievous Gladiator's Spellblade,100536
Grievous Gladiator's Staff,100278
Grievous Gladiator's Staff,102792
Grievous Gladiator's Staff,103197
Grievous Gladiator's Staff,100279
Grievous Gladiator's Staff,100537
Grievous Gladiator's Touch of Defeat,100239
Grievous Gladiator's Touch of Defeat,100240
Grievous Gladiator's Touch of Defeat,102790
Grievous Gladiator's Touch of Defeat,103177
Grievous Gladiator's Touch of Defeat,100535
Grievous Gladiator's Treads of Alacrity,100213
Grievous Gladiator's Treads of Alacrity,102817
Grievous Gladiator's Treads of Alacrity,103158
Grievous Gladiator's Treads of Alacrity,100563
Grievous Gladiator's Treads of Cruelty,100211
Grievous Gladiator's Treads of Cruelty,102883
Grievous Gladiator's Treads of Cruelty,100632
Grievous Gladiator's Treads of Cruelty,103157
Grievous Gladiator's Treads of Meditation,102949
Grievous Gladiator's Treads of Meditation,100698
Grievous Gladiator's Treads of Meditation,100215
Grievous Gladiator's Treads of Meditation,103159
Grievous Gladiator's Waistband of Accuracy,103275
Grievous Gladiator's Waistband of Accuracy,100425
Grievous Gladiator's Waistband of Accuracy,100654
Grievous Gladiator's Waistband of Accuracy,102905
Grievous Gladiator's Waistband of Cruelty,100590
Grievous Gladiator's Waistband of Cruelty,103229
Grievous Gladiator's Waistband of Cruelty,102844
Grievous Gladiator's Waistband of Cruelty,100338
Grievous Gladiator's Waistguard of Cruelty,100623
Grievous Gladiator's Waistguard of Cruelty,102874
Grievous Gladiator's Waistguard of Cruelty,103298
Grievous Gladiator's Waistguard of Cruelty,100468
Grievous Gladiator's Waistguard of Meditation,100440
Grievous Gladiator's Waistguard of Meditation,102865
Grievous Gladiator's Waistguard of Meditation,103283
Grievous Gladiator's Waistguard of Meditation,100612
Grievous Gladiator's Warboots of Alacrity,102942
Grievous Gladiator's Warboots of Alacrity,100691
Grievous Gladiator's Warboots of Alacrity,103261
Grievous Gladiator's Warboots of Alacrity,100399
Grievous Gladiator's Warboots of Cruelty,100397
Grievous Gladiator's Warboots of Cruelty,102895
Grievous Gladiator's Warboots of Cruelty,100644
Grievous Gladiator's Warboots of Cruelty,103260
Grievous Gladiator's Wristguards of Accuracy,100699
Grievous Gladiator's Wristguards of Accuracy,100317
Grievous Gladiator's Wristguards of Accuracy,102950
Grievous Gladiator's Wristguards of Accuracy,103218
Grievous Gladiator's Wristguards of Alacrity,102885
Grievous Gladiator's Wristguards of Alacrity,100634
Grievous Gladiator's Wristguards of Alacrity,100316
Grievous Gladiator's Wristguards of Alacrity,103217
Grievous Gladiator's Wyrmhide Belt,100281
Grievous Gladiator's Wyrmhide Footguards,100283
Grievous Gladiator's Wyrmhide Gloves,100285
Grievous Gladiator's Wyrmhide Gloves,103201
Grievous Gladiator's Wyrmhide Gloves,100286
Grievous Gladiator's Wyrmhide Gloves,100642
Grievous Gladiator's Wyrmhide Gloves,102893
Grievous Gladiator's Wyrmhide Helm,103202
Grievous Gladiator's Wyrmhide Helm,100577
Grievous Gladiator's Wyrmhide Helm,100287
Grievous Gladiator's Wyrmhide Helm,102831
Grievous Gladiator's Wyrmhide Helm,100288
Grievous Gladiator's Wyrmhide Legguards,103203
Grievous Gladiator's Wyrmhide Legguards,100713
Grievous Gladiator's Wyrmhide Legguards,102964
Grievous Gladiator's Wyrmhide Legguards,100289
Grievous Gladiator's Wyrmhide Legguards,100290
Grievous Gladiator's Wyrmhide Robes,100557
Grievous Gladiator's Wyrmhide Robes,100291
Grievous Gladiator's Wyrmhide Robes,100292
Grievous Gladiator's Wyrmhide Robes,102811
Grievous Gladiator's Wyrmhide Robes,103204
Grievous Gladiator's Wyrmhide Spaulders,103205
Grievous Gladiator's Wyrmhide Spaulders,100293
Grievous Gladiator's Wyrmhide Spaulders,100294
Grievous Gladiator's Wyrmhide Spaulders,102897
Grievous Gladiator's Wyrmhide Spaulders,100646
Grips of Cinderflesh,94790
Grips of Slicing Electricity,94991
Grips of the Haunted Forest,95236
Grips of the Witch Doctor,95316
Grips of Vampiric Cruelty,94777
Halo-Graced Mantle,95101
Hand of the Dark Animus,94954
Handguards of the All-Consuming Maw,95231
Handguards of the Haunted Forest,95251
Handguards of the Last Mogu,95336
Handwraps of the Exorcist,95295
Handwraps of the Haunted Forest,95240
Handwraps of the Witch Doctor,95311
Hauberk of Gleaming Fire,95074
Hauberk of the Witch Doctor,95320
Haunted Steel Greathelm,94266
Haunted Steel Greaves,94263
Haunted Steel Headcover,94264
Haunted Steel Headguard,94268
Haunted Steel Treads,94265
Haunted Steel Warboots,94267
Headguard of the Haunted Forest,95252
Headpiece of the Haunted Forest,95237
Headpiece of the Witch Doctor,95322
Hearthfire Armwraps,95134
Heartroot Shoulderguards,95097
Helix-Breaker Gloves,94947
Helm of the Crackling Conqueror,95577
Helm of the Crackling Protector,95582
Helm of the Crackling Vanquisher,95571
Helm of the Haunted Forest,95241
Helmet of the All-Consuming Maw,95227
Helmet of the Last Mogu,95330
Helmet of the Witch Doctor,95317
Homeguard Leggings,95127
Home-Warding Slippers,95224
Hood of Smoldering Flesh,94800
Hood of the Chromatic Hydra,95261
Hood of the Crimson Wake,94959
Hood of the Exorcist,95301
Hood of the Thousandfold Hells,95326
Horn-Rimmed Doomcloak,94745
Horridon's Last Gasp,94514
Horridon's Tusk Fragment,94754
Hydra-Scale Bloodcloak,94942
Hydraskull Choker,94793
Ice-Scored Treads,94798
Iceshatter Gauntlets,94924
Infinitely Conducting Bracers,94732
Inscribed Bag of Hydra-Spawn,94520
Invocation of the Dawn,95499
Ionized Yojamban Carapace,94734
Iron Qon's Boot Knife,94971
Jalak's Maelstrom Staff,94740
Jerthud` Graceful Hand of the Savior,95500
Ji-Kun's Rising Winds,94527
Jin'rokh's Dreamshard,94738
Jin'rokh's Soulcrystal,94729
Kilt of Rising Thunder,95126
Kilt of the Witch Doctor,95323
Kura-Kura` Kazra'jin's Skullcleaver,94759
Leggings of Ebon Veins,94953
Leggings of Pulsing Blood,94923
Leggings of the Chromatic Hydra,95262
Leggings of the Crackling Conqueror,95576
Leggings of the Crackling Protector,95581
Leggings of the Crackling Vanquisher,95572
Leggings of the Exorcist,95302
Leggings of the Haunted Forest,95247
Leggings of the Malformed Sapling,94946
Leggings of the Thousandfold Hells,95327
Leggings of the Violent Gale,94992
Legguards of Hidden Knives,95125
Legguards of Renewal,95120
Legguards of Scintillating Scales,94975
Legguards of the All-Consuming Maw,95233
Legguards of the Haunted Forest,95238
Legguards of the Last Mogu,95338
Legguards of the Witch Doctor,95318
Legplates of Re-Emergence,94930
Legplates of the Dark Parasite,94815
Legplates of the Last Mogu,95333
Legplates of the Lightning Throne,95535
Legplates of Whipping Ionization,94985
Legwraps of Cardinality,94990
Legwraps of the Exorcist,95297
Legwraps of the Haunted Forest,95242
Legwraps of the Witch Doctor,95313
Lei Shen's Grounded Carapace,94989
Lei Shen's Orb of Command,95473
Lifedrainer's Sordid Grip,94925
Lightning Emperor's Battleplate,95280
Lightning Emperor's Breastplate,95285
Lightning Emperor's Chestguard,95290
Lightning Emperor's Faceguard,95292
Lightning Emperor's Gauntlets,95281
Lightning Emperor's Gloves,95286
Lightning Emperor's Greaves,95288
Lightning Emperor's Handguards,95291
Lightning Emperor's Headguard,95287
Lightning Emperor's Helmet,95282
Lightning Emperor's Legguards,95293
Lightning Emperor's Legplates,95283
Lightning Emperor's Mantle,95289
Lightning Emperor's Pauldrons,95284
Lightning Emperor's Shoulderguards,95294
Lightning Strike Mantle,95099
Lightning-Eye Hood,94724
Lightning-Imbued Chalice,94530
Lightningweaver Gauntlets,94737
Links of the Bifurcated Tongue,94802
Links of the Disintegrator,94819
Loa-Ridden Bracers,94767
Locksmasher Greaves,95217
Longshot Forestcloak,95116
Loop of the Shado-Pan Assault,95141
Lootraptor's Amulet,95178
Lost Shoulders of Fire,95061
Lost Shoulders of Fluidity,95067
Lost Shoulders of Healing,95066
Mail of the Mosschopper,95150
Mantle of the Chromatic Hydra,95264
Mantle of the Exorcist,95299
Mantle of the Haunted Forest,95244
Mantle of the Thousandfold Hells,95329
Mantle of the Witch Doctor,95314
Many-Layered Scalecloak,95115
Mar'li's Bloodstained Sandals,94762
Martiean's Splitleaf Girdle,95089
Matter-Swapped Legplates,94956
Megaera's Poisoned Fang,94788
Megaera's Shining Eye,94803
Megaera's Shining Eye,98007
Mender's Battletags,95145
Metabolically Boosted Shoulderplates,94941
Miracoran` the Vehement Chord,95503
Moonjade Necklace,94981
Nadagast's Exsanguinator,95506
Necklace of the Hazillosaurus,95179
Necklace of the Terra-Cotta Archer,95202
Necklace of the Terra-Cotta Invoker,95203
Necklace of the Terra-Cotta Mender,95204
Necklace of the Terra-Cotta Protector,95206
Necklace of the Terra-Cotta Vanquisher,95205
Nightflight Chain,95086
Nine-Tailed Gloves,95306
Nine-Tailed Helmet,95307
Nine-Tailed Legguards,95308
Nine-Tailed Spaulders,95309
Nine-Tailed Tunic,95305
Orb of Arcing Lightning,94965
Orndo Mando's Gloves,95200
Overcompensating Chain of the Alpha Male,95180
Overloaded Bladebreaker Cuirass,94764
Passionfire Choker,94980
Pathogenic Gauntlets,94938
Pauldrons of the All-Consuming Maw,95229
Pauldrons of the Last Mogu,95334
Petrified Eye of the Basilisk,95514
Pinionfeather Greatcloak,94812
Plated Toothbreaker Girdle,94792
Poisonblood Bladeshoulders,94791
Powderburn Bracers,95131
Primordius' Talisman of Rage,94519
Puncture-Proof Greathelm,94744
Qon's Flaming Scimitar,94964
Quadra-Head Brooch,94794
Quakestompers,94772
Quet'zal's Crackling Cord,94970
Quilen Hide Boots,94269
Quilen Hide Helm,94270
Raiment of Silent Stars,95078
Raiment of the Exorcist,95303
Raiment of the Haunted Forest,95235
Reconstructed Bloody Shoulderplates,95068
Reconstructed Furious Shoulderplates,95063
Reconstructed Holy Shoulderplates,95069
Refreshing Abalone Girdle,94784
Rein-Binder's Fists,94972
Reinforced Mirror-Sheen Cloak,94822
Reinforced Spiritplate Girdle,95084
Renataki's Soul Charm,94512
Ring of King Kangrom,95167
Ring of Shamuru,95163
Ring of the Shado-Pan Assault,95139
Ritual Dagger of the Mind's Eye,94922
Robe of Midnight Down,94806
Robes of Concussive Shocks,94779
Robes of Misty Bindings,95082
Robes of Mutagenic Blood,94951
Robes of Static Bursts,94731
Robes of the Chromatic Hydra,95263
Robes of the Exorcist,95298
Robes of the Haunted Forest,95243
Robes of the Moon Lotus,94977
Robes of the Thousandfold Hells,95328
Robes of Treacherous Ground,94765
Robes of Zalmoxes,95182
Rockfall Ribwraps,94770
Roofstalker Shadowwrap,95077
Roots of Rampaging Earth,94756
Ro'shak's Molten Chain,94969
Ro'shak's Remembrance,95512
Rot-Proof Greatplate,94789
Rune of Re-Origination,94532
Saddle-Scarred Leggings,94966
Sandals of Arcane Fury,94799
Sandals of the Starving Eye,94927
Saurok Stalker's Gloves,95256
Saurok Stalker's Headguard,95257
Saurok Stalker's Legguards,95258
Saurok Stalker's Spaulders,95259
Saurok Stalker's Tunic,95255
Scalehide Spurs,95220
Scorched Spiritfire Drape,95151
Seal of the Shado-Pan Assault,95137
Shadowspike Cloak,95117
Shan-Dun` Breaker of Hope,94983
Shattered Tortoiseshell Longbow,94769
Shell-Coated Wristplates,94771
Shellsplitter Greataxe,94768
Shield of Twinned Despair,95515
Shimmershell Cape,94785
Shoulderguards of Centripetal Destruction,94773
Shoulderguards of Potentiation,95104
Shoulderguards of the All-Consuming Maw,95234
Shoulderguards of the Exorcist,95304
Shoulderguards of the Haunted Forest,95254
Shoulderguards of the Last Mogu,95339
Shoulders of Demonic Dreams,95096
Shoulders of the Crackling Conqueror,95578
Shoulders of the Crackling Protector,95583
Shoulders of the Crackling Vanquisher,95573
Shoulderwraps of the Haunted Forest,95249
Shoulderwraps of the Witch Doctor,95324
Sightblinder Shoulderguards,95098
Sign of the Bloodied God,95510
Signet of the Shado-Pan Assault,95138
Silentflame Sandals,95223
Skinsealer Tunic,95080
Skullsmashing Gauntlets,95201
Softscar Armplates,95130
Soothing Talisman of the Shado-Pan Assault,94509
Soul Barrier,94528
Soul Prism of Lei Shen,94994
Soulblade of the Breaking Storm,94730
Spark of Zandalar,94526
Sparksmasher Pauldrons,95103
Spaulders of Dinomancy,94753
Spaulders of Primordial Growth,94950
Spaulders of Quaking Fear,94783
Spaulders of the Haunted Forest,95239
Spaulders of the Witch Doctor,95319
Spearman's Jingling Leggings,94728
Spiderweb Tabi,95219
Spikeshard Greatcloak,95114
Spinescale Seal,94795
Spirit Keeper Footguards,94273
Spirit Keeper Helm,94274
Spiritbound Boots,95222
Spiritcaller Cuffs,95132
Spurs of the Storm Cavalry,94967
Static-Shot Shoulderguards,94725
Steadfast Talisman of the Shado-Pan Assault,94507
Stolen Relic of Zuldazar,94525
Stonegaze Hood,94782
Stoneward Handguards,95110
Striker's Battletags,95142
Suen-Wo` Spire of the Falling Sun,94974
Sul'lithuz Sandmail,94741
Swordhook Slingbelt,95083
Synapse-String Handguards,94943
Talisman of Angry Spirits,94766
Talisman of Bloodlust,94522
Talisman of Living Poison,94746
Talonrender Chestplate,94810
Targetblinder Spaulders,95095
Terrorful Weave,95185
Therapsid Scale Gloves,95197
Thunderbreaker Legplates,95119
Tia-Tia` the Scything Star,97126
Tidal Force Treads,94976
Torall` Rod of the Shattered Throne,94988
Tortos' Discarded Shell,94778
Tortos' Shellseizers,94787
Totemshaper Gloves,95112
Touch of Soothing Mists,95113
Treads of the Blind Eye,94817
Troll-Burner Bracers,95136
Trousers of Waning Shadow,95124
Tunic of the Haunted Forest,95250
Tunic of the Witch Doctor,95310
Tyrant King Battleplate,95153
Ultimate Protection of the Emperor,95472
Unerring Vision of Lei Shen,94524
Uroe` Harbinger of Terror,94982
Vaccinator's Armwraps,94750
Vampire Bat-Hide Bracers,94786
Vanguard's Battletags,95144
Vaultbreaker Greaves,95121
Vaultwalker Sabatons,95216
Vein-Cover Bracers,94926
Venomlord's Totemic Wand,94755
Vest of the Bordomorono,95148
Vestment of the Haunted Forest,95248
Vicious Talisman of the Shado-Pan Assault,94511
Visage of the Doomed,95516
Voice of the Quilen,94963
Volatile Talisman of the Shado-Pan Assault,94510
Voolar's Bloodied Belt,95191
Vulcanodon Gauntlets,95198
Waistband of Elder Falcarius,95183
Waistband of Furious Stomping,95190
Waistplate of Channeled Mending,95085
Wallwalker Spaulders,95100
Wastewalker's Sandblasted Drape,94748
Willow-Weave Armbands,95133
Wisp-Weave Pantaloons,95122
Worldbinder Leggings,94962
Worldbreaker's Stormscythe,94722
Wu-Lai` Bladed Fan of the Consorts,94973
Wushoolay's Final Choice,94513
Zandalari Robes of the Final Rite,94761
Zeeg's Ancient Kegsmasher,95504
Zerat` Malakk's Soulburning Greatsword,94758
Bow of the Iron Wolf,111909
Frostwolf Wisdom Stick,118186
Karabor Anchorite Cudgel,113176
Karabor Arcanist Wand,113172
Karabor Honor Guard Mace,113173
Karabor Starsinger Staff,113170
Karabor Warmace,113171
Legacy of Om'ra,113527
Moonwillow Wand,108901
Rangari Initiate Blackjack,113174
Rangari Initiate Longbow,113169
Rangari Skinning Knife,113175
Ronokk's Greatcloak,109081
Thunderlord Herding Cudgel,111916
Thunderlord Hunting Spear,111911
Thunderlord Riding Crop,111912
Thunderlord Skinning Knife,111914
Thunderlord Skull Crusher,111915
Thunderlord War Spear,111913
Foundry-Fired Plate Shoulders,112609
Overgrowth Cutter Spaulders,112608
Steamburst Mantle,112610
Wildwood Wrangler Monnion,112611
Bladespike Charm,118779
Bloodburn Protector,118780
Bloodcaster's Charm,118777
Ironmender's Totem,118778
Talisman of the Invader,118776
Boots of the Shadowborn,113571
Darktalon's Drape,113541
Darktide Pincer,113372
Karabor Honor Guard Gauntlets,107310
Karabor Sage Gloves,107861
Karabor Skirmisher Gloves,107305
Rangari Initiate Gauntlets,107303
Rovo's Dagger,113378
Void Prophecy Cudgel,113559
Ancestral Shadowmoon Greataxe,113560
Bloodbone Ring,112800
Gleaming Ring,114052
Loop of Vile Lesions,112799
Mindsworn Band,112798
Seal of Sullied Mending,112802
Signet of Durable Dreams,112801
Sneevel's Loincloth,118734
Staff of the Mad Bramble King,113561
Agurak Chain Bracers,117509
Agurak Leather Bracers,117512
Agurak Wristplates,117511
Agurak Wristwraps,117510
Armored Elekk Tusk,108902
Cragsman Gloves,108900
Frostwolf Ringmail Leggings,106172
Frostwolf Ringmail Pauldrons,106173
Frostwolf Scout's Legguards,106140
Frostwolf Scout's Spaulders,106141
Frostwolf Stalwart Legguards,107311
Frostwolf Stalwart Shoulders,106152
Frostwolf Wind-Talker Leggings,106161
Frostwolf Wind-Talker Mantle,106162
Karabor Honor Guard Wristwraps,113234
Karabor Sage Wristwraps,113233
Karabor Skirmisher Wristwraps,113235
Mushroom of Destiny,108907
Rangari Initiate Wristwraps,113232
Gloves of the Burning Scroll,98044
